Fecha,Publicacion,Link,Plataforma,Sentimiento,Tema,Relacionado a,Autor
07-02-2021,"Lo que ganamos en las urnas, no vamos a perderlo en las mesas. Les invito a unirse en una vigilia para cuidar el voto de millones de ecuatorianos en el CNE de Quito, tenemos que hacer respetar la voluntad del pueblo.

#YakuPresidente",https://twitter.com/yakuperezg/status/1358595715824570369?s=20,Twitter,Negativo,Fraude,Fraude Conteo Rápido,@yakuperezg
07-02-2021,"Lo único que pedimos es transparencia. Nos estamos movilizando al CNE en Quito y en varias provincias nuestras bases también lo están haciendo. Insisto, transparencia es lo que requiere el Ecuador.

Rueda de prensa",https://twitter.com/yakuperezg/status/1358592078465409028?s=20,Twitter,Negativo,Fraude,Fraude Conteo Rápido,@yakuperezg
07-02-2021,"Se han cerrado las urnas y estamos a la espera de los datos oficiales. Nos encontramos en Quito para conocer los resultados finales y vigilar que se cumpla la voluntad popular, la que sentimos durante toda la campaña cuando recorrimos nuestro Ecuador.

#ClaroQueSePuede",https://twitter.com/yakuperezg/status/1358544232588455944?s=20,Twitter,Negativo,Fraude,Transparencia de votos,@yakuperezg
07-02-2021,"Hoy comienza el cambio en el país, y lo demostramos respetando la fila en el recinto electoral y las medidas de bioseguridad. Junto a mis hermanos y hermanas de Tarqui y el Ecuador, claro que podemos construir el país que soñamos.",https://twitter.com/yakuperezg/status/1358510667075121155?s=20,Twitter,Positivo,Ideología,Gobierno del pueblo,@yakuperezg
07-02-2021,"#EcuadorElige | ""Rafael Correa, como hizo Chávez de entregar el poder a Maduro, hoy él pretende entregar el poder a Andrés Arauz. Arauz es el Maduro del Ecuador"": @yakuperezg candidato a la Presidencia de Ecuador https://bit.ly/2Ojo8kd",https://twitter.com/NTN24/status/1358478939354726401?s=20,Twitter,Negativo,Ideología,Arauz es Maduro,@NTN24
07-02-2021,"En esta jornada electoral ocurre uno de los eventos históricos más importantes del Ecuador. Cuenca decide en una #ConsultaPopular el fin de la minería metálica en fuentes de agua, protegiendo definitivamente la Reserva de la Biósfera del Macizo del Cajas. #CuencaVotaSí",https://twitter.com/yakuperezg/status/1358454159138258945?s=20,Twitter,Positivo,Medio Ambiente,Consulta popular,@yakuperezg
07-02-2021,"Esta mañana voté en compañía de mi madre y mis hijas, en la parroquia rural de Tarqui de mi natal Cuenca. Soy el candidato del pueblo, he sufragado como un ciudadano más de a pie. Hagamos de esta jornada una real fiesta democrática.

#YakuPresidente",https://twitter.com/yakuperezg/status/1358445177313128449?s=20,Twitter,Positivo,Historias de vida,Voto familiar,@yakuperezg
07-02-2021,"Hoy es el tiempo de los 18 millones de ecuatorianos. Un gobierno del pueblo #ClaroQueSePuede.

Vota TODO 18 por #YakuPresidente",https://twitter.com/yakuperezg/status/1358376392300371973?s=20,Twitter,Positivo,Ideología,Gobierno del pueblo,@yakuperezg
06-02-2021,"Les comparto la historia de Manuela. Ustedes saben lo doloroso que fue sufrir persecución por defender el agua y los derechos, pero más doloroso fue su injusta expulsión. Yo perdí la libertad y a ella intentaron arrebatarle su vida y su historia. Jamás nos rendiremos. #ManuPower",https://twitter.com/yakuperezg/status/1358254199637696512?s=20,Twitter,Positivo,Historias de vida,Historia de vida,@yakuperezg
06-02-2021,El exilio que sufrí en #Ecuador me recordó un momento que marcó mi niñez; por eso lo plasmamos en el documental que lleva mi nombre: #LaManuela y que hoy se estrena en @choloflix. Recordar la historia es procurar que no se repita. #YakuPower & #ManuPower,https://twitter.com/manuelapicq/status/1358241516515299330?s=20,Twitter,Positivo,Historias de vida,Defender los derechos humanos,@manuelapicq
06-02-2021,"Ecuatorianos, este 7 de febrero tenemos la oportunidad de enterrar en las urnas la corrupción, la prepotencia, la violencia, elige con el corazón, vamos a inaugurar un estado plurinacional, digno, honesto, ecológico e incluyente. ¡Desde siempre y hasta siempre, Viva el #Ecuador!",https://twitter.com/yakuperezg/status/1358242188065447940?s=20,Twitter,Positivo,Ideología,Gobierno del pueblo,@yakuperezg
06-02-2021,"Este 7 de febrero no te olvides seguir las siguientes recomendaciones cuando te dirijas a sufragar.

#YakuPresidente
#ClaroQueSePuede",https://twitter.com/yakuperezg/status/1358193795385425920?s=20,Twitter,Neutral,Salud,Medidas de bioseguridad,@yakuperezg
06-02-2021,"A los #extractivistas les mueve el dinero, no entienden que sin #agua no hay #vida. Los #jóvenes cambiarán el mundo, con ternura cuidan el planeta y con rebeldía defienden el agua. Mañana #CuencaSÍ dirá 5 veces SÍ a liberar sus ríos de la minería #SomosAgua",https://twitter.com/yakuperezg/status/1358127264005775362?s=20,Twitter,Positivo,Medio Ambiente,En contra de la minería,@yakuperezg
06-02-2021,"¿Qué piensa #Hervas de la minería?

Esto fue lo que manifestó cuando se le preguntó su opinión sobre la Consulta Popular por el Agua de Cuenca. 

@Yasunidos @tomebamba @QuejasCuenca @xhervas 
@YASunidosCuenca @antenaunofm",https://twitter.com/jorgeisaac007/status/1356712098416496640?s=20,Twitter,Neutral,Medio Ambiente,Hervas sobre minería,@jorgeisaac007
06-02-2021,"Este 7 de febrero el torrente imparable de corazones ecuatorianos, ¡reencausará la historia! 

Somos #YakuPower 

#YakuPresidente",https://twitter.com/yakuperezg/status/1358124464916070402?s=20,Twitter,Neutral,Ideología,Reencausar la historia,@yakuperezg
06-02-2021,"Estamos a un día de tener un gobierno que hable con la verdad, le pondremos fin a la corrupción.

#ClaroQueSePuede
#YakuPresidente",https://twitter.com/yakuperezg/status/1358043467235155968?s=20,Twitter,Positivo,Corrupción,Fin a la corrupción,@yakuperezg
05-02-2021,"Este 7 de febrero los ecuatorianos seremos un torrente imparable para conseguir un gobierno del pueblo.

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357906290480214019?s=20,Twitter,Positivo,Ideología,Gobierno del pueblo,@yakuperezg
05-02-2021,Soy padre y madre para mis hijas Ñusta y Asiry. En ellas he descubierto la ternura y su sapiencia. Mi lucha será siempre dejarles un mejor Ecuador. #ClaroQueSePuede #YakuPresidente,https://twitter.com/yakuperezg/status/1357830225929924612?s=20,Twitter,Positivo,Historias de vida,Ser padre,@yakuperezg
05-02-2021,"Conoce nuestro plan de trabajo, un voto responsable #ClaroQueSePuede.

https://yakuperez.com/propuesta/

#YakuPresidente",https://twitter.com/yakuperezg/status/1357806693967683584?s=20,Twitter,Positivo,Democracia,Voto responsable,@yakuperezg
05-02-2021,"Gracias por el apoyo masivo de mi bella Cuenca. El 7 de febrero vamos a demostrar que los honestos somos más.

#ClaroQueSePuede
#YakuPresidente",https://twitter.com/yakuperezg/status/1357781791784992771?s=20,Twitter,Positivo,Democracia,Los honestos somos más,@yakuperezg
05-02-2021,"Un gobierno ético #ClaroQueSePuede.

#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357749890860875779?s=20,Twitter,Positivo,Ideología,Gobierno ético,@yakuperezg
04-02-2021,"Recibí y leí con atención cada uno de los #7PuntosParaElFuturo, ustedes saben de mi compromiso con la Pachamama. Un Ecuador sustentable, equitativo y que respete integralmente los derechos de los animales y la naturaleza es posible. #ClaroQueSePuede",https://twitter.com/yakuperezg/status/1357519135371120643?s=20,Twitter,Positivo,Medio Ambiente,Compromiso con la Pachamama,@yakuperezg
04-02-2021,"#DelBlogDeRA | @ProyectoSacha @pacificolibreEC @SOAlliance y RA presentamos el #31E, el proyecto #7PuntosParaElFuturo , una propuesta vital para el Ecuador sostenible. @ecuarauz @LassoGuillermo @yakuperezg @xhervas",https://twitter.com/RescateAnimalEC/status/1356333039232704514?s=20,Twitter,Positivo,Medio Ambiente,Compromiso con la Pachamama,@RescateAnimalEC
04-02-2021,"Ayer, hoy y siempre he defendido el agua. Este 7 de febrero todos los cuencanos votamos SÍ a favor de la conservación de nuestra Pachamama. 

#ClaroQueSePuede
#YakuPresidente",https://twitter.com/yakuperezg/status/1357515424527749126?s=20,Twitter,Positivo,Medio Ambiente,Defender el agua,@yakuperezg
04-02-2021,"Internet para el desarrollo educativo y económico de Ecuador.

Conoce todo nuestro plan de trabajo: https://yakuperez.com/propuesta/

#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357498529124614145?s=20,Twitter,Positivo,Educación,Internet para educación,@yakuperezg
04-02-2021,"Este 7 de febrero #ClaroQueSePuede tener un gobierno de los honestos y trabajadores.

#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357474405245403136?s=20,Twitter,Neutral,Ideología,Gobierno de honestos,@yakuperezg
04-02-2021,"En vivo I Caravana de cierre de campaña en #Cuenca

https://facebook.com/yakuperezofici",https://twitter.com/yakuperezg/status/1357440346221862914?s=20,Twitter,Neutral,Ideología,Gobierno de honestos,@yakuperezg
04-02-2021,"Prevención y seguridad, somos un país de paz. 

#ClaroQueSePuede 
#YakuPresidente",https://twitter.com/yakuperezg/status/1357399595421036544?s=20,Twitter,Neutral,Seguridad,Prevención y seguridad,@yakuperezg
04-02-2021,En el verdescopio hecho por @alambiente_ec participaron muchísimos académicos con gran experticia en el tema. Algunos profesores de la UASB que han dedicado toda su vida al estudio del medio ambiente.,https://twitter.com/AlexSMA21/status/1357384619708981248?s=20,Twitter,Neutral,Medio Ambiente,Estudio del medio ambiente,@AlexSMA21
04-02-2021,"Ayer fuimos reconocidos como el mejor plan de gobierno en el tema ambiental. Ganamos el Verdescopio, proyecto organizado por @alambiente_ec, una alianza de 60 redes y organizaciones ambientales.

¡Estamos comprometidos en la defensa de nuestra Pachamama!

#YakuPresidente",https://twitter.com/yakuperezg/status/1357372036578856960?s=20,Twitter,Positivo,Medio ambiente,Reconocimiento por trabajo con el ambiente,@yakuperezg
04-02-2021,"La salud preventiva contribuye a que estemos sanos, fomentaremos la protección y el mantenimiento de un buen estado de salud de los ecuatorianos.

#ClaroQueSePuede #YakuPresidente",https://twitter.com/yakuperezg/status/1357352406279983106?s=20,Twitter,Positivo,Salud,Salud Preventiva,@yakuperezg
04-02-2021,"Nuestro gobierno dotará de Internet a profesores y estudiantes para mejorar la educación en Ecuador. 

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357337724294811648?s=20,Twitter,Positivo,Educación,Internet para educación,@yakuperezg
04-02-2021,"Hoy pienso en Verónica, quien fue mi esposa y la madre de mis hijas. Perdió la batalla contra el cáncer y sufrimos por un sistema de salud deficiente. Sé lo que es vivir con esa enfermedad en casa. Hay que fortalecer la prevención y calidad en salud.

#DíaMundialContraElCáncer",https://twitter.com/yakuperezg/status/1357328891443052551?s=20,Twitter,Positivo,Historias de vida,Lucha contra el cáncer,@yakuperezg
03-02-2021,"Somos la única opción, este 7 de febrero VOTA TODO 18.

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357135028673781762?s=20,Twitter,Positivo,Democracia,Voto,@yakuperezg
03-02-2021,"¡Caravana de cierre de campaña en Azuay!

Jueves, 4 de febrero
Narancay (punto de salida)
14:00 pm

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357118619780603905?s=20,Twitter,Positivo,Democracia,Cierre de campaña,@yakuperezg
03-02-2021,"Gracias a la Carita de Dios y todo el norte del Ecuador, ha sido incomparable el afecto que hemos recibido en el cierre de campaña. No les vamos a defraudar, el 7 de febrero inauguraremos el gobierno de la honestidad y el trabajo.

#ClaroQueSePuede
#YakuPresidente
#Vota18",https://twitter.com/yakuperezg/status/1357113944998035459?s=20,Twitter,Positivo,Ideología,Gobierno de la honestidad,@yakuperezg
03-02-2021,"Agenda de medios 

Te invito a seguir en vivo mis entrevistas para conocer el plan de trabajo de todos los ecuatorianos.

#ClaroQueSePuede 
#YakuPresidente 
#YakuEs",https://twitter.com/yakuperezg/status/1357111178229673986?s=20,Twitter,Neutral,Comunicación,Agenda de medios,@yakuperezg
03-02-2021,"Somos la opción, con tu voto #ClaroQueSePuede tener un gobierno de honestos y trabajadores.

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1357106778278920193?s=20,Twitter,Positivo,Ideología,Gobierno de la honestidad,@yakuperezg
03-02-2021,"Sr. Correa, se acuerda de esta frase: ""Quién fue el estúpido que dijo: Tanta doble moral"" ?
“Que les vaya bonito” con el Todo, todito",https://twitter.com/yakuperezg/status/1357074200410873858?s=20,Twitter,Negativo,Ideología,Correa estúpido,@yakuperezg
03-02-2021,"Señor Lasso, el proyecto que represento es el único que puede vencer al correísmo. A diferencia de usted y de Correa, no tengo nada que ver con el gobierno de Moreno, que tanto daño hace al país. Somos la opción para pasar la página de estos 14 años de desgobierno.",https://twitter.com/yakuperezg/status/1357020268514926594?s=20,Twitter,Negativo,Ideología,Única opción,@yakuperezg
03-02-2021,"""El ascenso de Pérez es sorprendente"". 

Les invito a leer esta interesante nota sobre cómo hemos ascendido en esta campaña de la honestidad y el trabajo.",https://twitter.com/yakuperezg/status/1356992733672574978?s=20,Twitter,Positivo,Comunicación,Medios,@yakuperezg
03-02-2021,"En 4 días se inaugurará nuestro gobierno de la transparencia, este 7 de febrero #ClaroQueSePuede.

#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1356977991650271236?s=20,Twitter,Positivo,Ideología,Gobierno transparencia,@yakuperezg
03-02-2021,"¡Caravana de cierre de campaña en Quito !

Miércoles, 3 de febrero
Parroquia Cutuglagua (salida)
09:00 am

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1356784654280458243?s=20,Twitter,Positivo,Democracia,Cierre de campaña,@yakuperezg
02-02-2021,"Hoy @soyfdelrincon entrevista a @yakuperezg, candidato por el movimiento #Pachakutik. El dirigente indígena hablará, entre otras cosas, sobre su propuesta para reactivar la economía mientras rechaza la explotación de los recursos naturales de #Ecuador. #concluYAKU",https://twitter.com/CNNEE/status/1356710504580997121?s=20,Twitter,Neutral,Comunicación,Entrevista,@CNNEE
02-02-2021,"Hoy a partir de las 10:00 pm, te invito a seguir en vivo mi entrevista en @CNNEE para conocer nuestra propuesta de campaña.

#ClaroQueSePuede 
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1356697642118561794?s=20,Twitter,Neutral,Comunicación,Entrevista,@yakuperezg
02-02-2021,Garantizar el Derecho a la Soberanía Alimentaria de los ecuatorianos ha sido una prioridad desde que empecé mi recorrido como dirigente social y como líder político.,https://twitter.com/yakuperezg/status/1356682287526641667?s=20,Twitter,Neutral,Derechos Humanos,Derecho a la soberanía alimentaria,@yakuperezg
02-02-2021,"#VERDAD | En el pasado debate presidencial, @yakuperezg afirmó que el “95% de las lentejas que se importan al Ecuador proviene de Canadá”. Datos de la Cámara de Comercio de Quito y el Banco Central del Ecuador lo confirman 

#FactChecking",https://twitter.com/UdlaChannelEc/status/1356664852887048195?s=20,Twitter,Neutral,Comunicación,Verificación debate,@UdlaChannelEc
02-02-2021,En mi gobierno crearemos y desarrollaremos programa que se enfoquen en la producción agroecológica y campesina de alimentos sanos y nutritivos para la población del Ecuador. ¡Ya lo hicimos en la Prefectura y lo vamos a repetir en la Presidencia!,https://twitter.com/yakuperezg/status/1356682386071773184?s=20,Twitter,Neutral,Medio ambiente,Producción agroecológica y campesina,@yakuperezg
02-02-2021,"Nuestras manos nunca se han manchado con actos de corrupción, tenemos la capacidad moral para gobernar el país con honestidad, verdad y trabajo.

#ClaroQueSePuede
#YakuPresidente",https://twitter.com/yakuperezg/status/1356646489263656960?s=20,Twitter,Positivo,Ideología,Gobierno de la honestidad,@yakuperezg
02-02-2021,"Los medios de comunicación se han hecho eco de nuestra campaña ciudadana, apoyada por todos los sectores del país. 

Les invito a leer la columna de opinión de @duglasrangel14 en @el_telegrafo",https://twitter.com/yakuperezg/status/1356625317142671360?s=20,Twitter,Positivo,Comunicación,Apoyo de medios,@yakuperezg
02-02-2021,"Opinión | La candidatura de @yakuperezg a la presidencia no es propiedad del movimiento indígena sino que, al contrario, es amplia, apoyada por muchos sectores ciudadanos.

La candidatura de Yaku Pérez, @duglasrangel14 
https://eltelegrafo.com.ec/noticias/colum",https://twitter.com/el_telegrafo/status/1356614349536821249?s=20,Twitter,Neutral,Comunicación,Apoyo de medios,@yakuperezg
02-02-2021,"La protección de la naturaleza será un eje principal en nuestro gobierno.

#ClaroQueSePuede
#YakuPresidente
#YakuEs",https://twitter.com/yakuperezg/status/1356616551403773953?s=20,Twitter,Positivo,Medio ambiente,Protección naturaleza,@yakuperezg
02-02-2021,"Haciendo mal uso del artículo 169 literal 6 del código de trabajo, en época de #Pandemia dejaron sin liquidaciones y vulneraron todos los derechos aprox. a 1Millón de trabajadores, en mi gobierno garantizaremos sus derechos y la estabilidad laboral, que esto no se repita jamás.",https://twitter.com/yakuperezg/status/1356354656033796099?s=20,Twitter,Negativo,Derechos Humanos,Vulneración de derechos de trabajadores,@yakuperezg
02-02-2021,"La polarización generada en los últimos 14 años, nos ha dividido como ecuatorianos. Nuestro respaldo al periodismo libre e independiente en una semana crucial para nuestro país.",https://twitter.com/yakuperezg/status/1356580053736448001?s=20,Twitter,Negativo,Comunicación,Apoyo al periodismo,@yakuperezg
01-02-2021,"“Correa es Chavez, Arauz es Maduro” dice @yakuperezg en entrevista con @NTN24Zoom.",https://twitter.com/andrebernal26/status/1356336302661230594?s=20,Twitter,Negativo,Ideología,Arauz es Maduro,@yakuperezg
07-02-2021,"No permitiremos que los representantes de los más grandes corruptos de los últimos 14 años pretendan regresar. 

La gente honesta está dispuesta a luchar sin descanso por un mejor Ecuador. 

#EcuadorConLasso",https://twitter.com/LassoGuillermo/status/1358613319872090113?s=20,Twitter,Negativo,Corrupción,Honestos no dejarán que vuelvan los corruptos,@LassoGuillermo
07-02-2021,"Tengan la certeza de que estaremos en SEGUNDA VUELTA.

Todo lo que he hecho en mi vida ha requerido lucha, entereza y decisión. Y seguiré trabajando por UN ECUADOR LIBRE Y DEMOCRÁTICO. 

#EcuadorConLasso",https://twitter.com/LassoGuillermo/status/1358612949997408261?s=20,Twitter,Neutral,Democracia,Estaremos en segunda vuelta,@LassoGuillermo
07-02-2021,"Agradezco al Ecuador por su votación. Con absoluta frontalidad les digo, nosotros respetamos la ley y se reconoce los resultados cuando esté el 100% de las actas escrutadas. 

#EcuadorConLasso",https://twitter.com/LassoGuillermo/status/1358612513009635329?s=20,Twitter,Neutral,Democracia,Espera de resultados,@LassoGuillermo
07-02-2021,"Le doy mis felicitaciones al pueblo ecuatoriano que hoy masivamente acudió a votar, en una actitud de civismo ejemplar y asumiendo riesgos por el futuro. 

Mi felicitación porque más del 65% de los ecuatorianos le dijo NO al modelo totalitario. 

#EcuadorConLasso","
https://twitter.com/LassoGuillermo/status/1358611996128731140?s=20",Twitter,Positivo,Democracia,Felicitación a la votación,@LassoGuillermo
07-02-2021,"¡AHORA! Rueda de prensa sobre las elecciones de 2021.

FB: https://facebook.com/LassoGuillermo/posts/5056504651057404
YT: https://youtu.be/ivKXiQffPe8

#EcuadorConLasso",https://twitter.com/LassoGuillermo/status/1358611189371199489?s=20,Twitter,Neutral,Comunicación,Rueda de prensa,@LassoGuillermo
07-02-2021,"#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358530513837916160?s=20,Twitter,Neutral,Cambio,Cambio en tus manos,@LassoGuillermo
07-02-2021,"El pueblo ecuatoriano es claro y contundente: el espíritu del CAMBIO va a triunfar .

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358514205700337666?s=20,Twitter,Positivo,Cambio,Espíritu de cambio,@LassoGuillermo
07-02-2021,"¡SEGUIMOS! 

Únete al Informativo CAMBIO 2021, donde podrás enterarte de las noticias de este proceso electoral y las votaciones de los candidatos de @CREOEcuador . Empezamos 15h00 .

FB: https://facebook.com/LassoGuillermo/posts/5054950274546175
YT: https://youtu.be/Hr6MhVN70T0

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358502780760174598?s=20,Twitter,Neutral,Comunicación,Noticias electorales,@LassoGuillermo
07-02-2021,"EL CAMBIO YA SE SIENTE EN TODO EL ECUADOR .

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358498263540895745?s=20,Twitter,Positivo,Cambio,Cambio ya se siente,@LassoGuillermo
07-02-2021,"TU VOTO POR LA 21-6 RESCATARÁ AL ECUADOR . 

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358490718713487361?s=20,Twitter,Positivo,Ideología,Voto rescatará a Ecuador,@LassoGuillermo
07-02-2021,"EL CAMBIO VIENE Y ES IMPARABLE . 

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358483163467644931?s=20,Twitter,Positivo,Cambio,Cambio viene,@LassoGuillermo
07-02-2021,"¡VOTA TODO 21-6 PARA LASSO PRESIDENTE!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358475613716250625?s=20,Twitter,Positivo,Cambio,Vota por Lasso,@LassoGuillermo
07-02-2021,"“He votado por Guillermo Lasso” - @jaimenebotsaadi. 

Gracias a @La6Ecuador por su apoyo a esta lucha por un mejor Ecuador .

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358473806835294213?s=20,Twitter,Positivo,Cambio,Voto por Lasso,@LassoGuillermo
07-02-2021,"Hoy más que nunca ¡Ecuador nos necesita a todos! En nuestras manos está el poder de elegir el futuro próspero que queremos para nuestras familias.Salgamos a votar con responsabilidad y con los cuidados necesarios. ¡Juntos por el cambio que nos merecemos!
@LA6MDG @LassoGuillermo",https://twitter.com/JosueSanchezEc/status/1358440456061878277?s=20,Twitter,Positivo,Cambio,Vamos por el cambio,@LassoGuillermo
07-02-2021,"Mascarilla todo el tiempo.
Cédula.
Distanciamiento.
Pluma.
Pero sobretodo, memoria y responsabilidad.

Nuestro voto nos representa.

Está en cada uno elegir nuevamente los errores del pasado, o confiar con optimismo en una opción demócrata y capacitada como la de @LassoGuillermo.",https://twitter.com/aguschmer/status/1358434575236681731?s=20,Twitter,Positivo,Cambio,Vamos por el cambio,@LassoGuillermo
07-02-2021,"Por la creación de 2 millones empleos dignos, bien pagados y con seguridad social, ¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358468064212357127?s=20,Twitter,Positivo,Empleo,Creación empleo,@LassoGuillermo
07-02-2021,"Cumplamos nuestra responsabilidad de votar.

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358462644718608388?s=20,Twitter,Positivo,Democracia,Responsabilidad de votar,@LassoGuillermo
07-02-2021,"Oportunidades para ti, tu familia y tus seres queridos. Nuestro Plan de Gobierno te ofrece prosperidad y estabilidad durante toda tu vida.

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358460515337424897?s=20,Twitter,Positivo,Empleo,Ecuador de oportunidades,@LassoGuillermo
07-02-2021,"Vota por un Plan de Vacunación eficiente, que priorice la salud y la reactivación económica. 

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358452965795856384?s=20,Twitter,Positivo,Salud,Vota por vacunas,@LassoGuillermo
07-02-2021,"Siempre juntos.

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358447627852001287?s=20,Twitter,Positivo,Historias personales,Apoyo familiar,@LassoGuillermo
07-02-2021,"¡HOY EMPIEZA EL CAMBIO!

VOTA TODO 21-6 .

@CreoEcuador @La6Ecuador

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358445076544974848?s=20,Twitter,Positivo,Cambio,Empieza el cambio,@LassoGuillermo
07-02-2021,"Este 7 de febrero, el voto es por el Ecuador.

La 21-6 es cambio y prosperidad.

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358443069138419713?s=20,Twitter,Positivo,Cambio,Voto por Ecuador,@LassoGuillermo
07-02-2021,"¡HOY EMPIEZA UNA NUEVA HISTORIA PARA EL ECUADOR!

Junto a @LassoGuillermo vamos a generar SALUD DE CALIDAD, EMPLEO Y SEGURIDAD.

#YaVotéPorElCambio",https://twitter.com/ABorreroVega/status/1358421423581233153?s=20,Twitter,Positivo,Cambio,Empieza el cambio,@ABorreroVega
07-02-2021,"A estas alturas, mi voto no es secreto. Bien protegido voté por @LassoGuillermo 

#YaVotePorElCambio #Elecciones2021Ec 
#VotePorLasso",https://twitter.com/LassoSX/status/1358431614825553922?s=20,Twitter,Positivo,Cambio,Voto por Lasso,@LassoSX
07-02-2021,"Vamos @LassoGuillermo Vamos por el cambio! Vamos Ecuador! Vota por la esperanza, la libertad y prosperidad. Tenemos el futuro en nuestras manos!!!#lassopresidente2021 #elecciones2021 #yavoteporelcambio",https://twitter.com/LassoJuanEmilio/status/1358432403497320464?s=20,Twitter,Positivo,Cambio,Voto por el cambio,@LassoJuanEmilio
07-02-2021,"Mi familia, mi punto de apoyo .

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358431363905511424?s=20,Twitter,Positivo,Historias personales,Apoyo familiar,@LassoGuillermo
07-02-2021,"Aplicaremos MANO DE HIERRO a la delincuencia y generaremos seguridad para crear empleo . 

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358422765469110275?s=20,Twitter,Neutral,Empleo,Mano de hierro a la delincuencia y seguridad para empleo,@LassoGuillermo
07-02-2021,"Guillermo Lasso@LassoGuillermo·7 feb.¡ESTAMOS EN VIVO! 

Te esperamos en esta gran transmisión del día de las elecciones desde nuestras redes sociales . 

VOTA TODO 21-6 .

#EcuadorConLasso 
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358418992529080325?s=20,Twitter,Neutral,Comunicación,Transmisión en vivo,@LassoGuillermo
07-02-2021,"Únete al Informativo CAMBIO 2021 donde podrás conocer el minuto a minuto del proceso electoral y la votación de los candidatos de la LISTA 21 este 7 DE FEBRERO desde las 9H00.

FB: https://facebook.com/LassoGuillermo/posts/5052416844799518
YT: https://youtu.be/EyBT-6vj6xY

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358410574854582279?s=20,Twitter,Neutral,Comunicación,Transmisión en vivo,@LassoGuillermo
07-02-2021,"TENEMOS LA CAPACIDAD PARA RESCATAR AL ECUADOR . 

¡VOTA TODO 21-6! 

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358407667622965248?s=20,Twitter,Positivo,Cambio,Capacidad para cambiar,@LassoGuillermo
07-02-2021,"El Ecuador hoy vota por el cambio y la prosperidad.

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358400116416274432?s=20,Twitter,Positivo,Cambio,Voto por el cambio,@LassoGuillermo
07-02-2021,"¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358392568225144834?s=20,Twitter,Positivo,Cambio,Vota por 21-6,@LassoGuillermo
07-02-2021,"Tu voto cambiará la historia del Ecuador.

Tienes una responsabilidad con tu familia y tu propio futuro. Hoy, escoge la opción del empleo, las oportunidades y la unidad.

¡VOTA TODO 21-6!

#EcuadorConLasso
#YaVotéPorElCambio",https://twitter.com/LassoGuillermo/status/1358385023427235841?s=20,Twitter,Positivo,Cambio,Voto por el cambio,@LassoGuillermo
